submission_date,STATE,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
9/4/20,Oregon,27601,26294,1307,265,0,475,463,12,5,0,9/5/20 14:09,Agree,Agree
9/4/20,Indiana,97884,,,1030,0,3350,3127,223,18,1,9/5/20 14:09,Not agree,Agree
9/4/20,Virginia,125727,120191,5536,948,16,2677,2544,133,15,0,9/5/20 14:09,Agree,Agree
9/4/20,Nebraska,35661,,,192,0,404,,,0,0,9/5/20 14:09,Not agree,Not agree
9/4/20,Mississippi,85939,81530,4409,823,125,2558,2394,164,22,1,9/5/20 14:09,Agree,Agree
9/4/20,Connecticut,53365,51221,2144,156,11,4468,3583,885,0,0,9/5/20 14:09,Agree,Agree
9/4/20,Delaware,17892,16902,990,140,0,608,536,72,2,0,9/5/20 14:09,Agree,Agree
9/4/20,New Jersey,197119,,,508,59,15978,14195,1783,7,0,9/4/20 0:00,Not agree,Agree
9/4/20,Idaho,33196,30734,2462,269,24,382,346,36,10,0,9/5/20 14:09,Agree,Agree
9/4/20,Michigan,116295,105377,10918,1053,71,6798,6526,272,7,0,9/5/20 14:09,Agree,Agree
9/4/20,California,722283,,,5106,0,13490,,,163,0,9/5/20 14:09,Not agree,Not agree
9/4/20,Arizona,204681,202895,1786,728,16,5171,4897,274,41,5,9/5/20 14:09,Agree,Agree
9/4/20,Missouri,97623,,,1505,58,1562,,,17,0,9/5/20 6:09,Not agree,Not agree
9/4/20,Nevada,70963,,,489,0,1404,,,12,0,9/5/20 14:09,,
9/4/20,South Carolina,128235,124911,3324,1574,90,3000,,,25,1,4/14/21 13:28,Agree,Not agree
9/4/20,Maryland,111607,,,776,0,3796,3652,144,7,0,9/5/20 14:09,N/A,Agree
9/3/20,Idaho,32927,30489,2438,263,1,372,336,36,0,0,9/4/20 13:36,Agree,Agree
9/3/20,Delaware,17752,16762,990,99,0,606,534,72,0,0,9/4/20 13:36,Agree,Agree
9/3/20,Illinois,241705,240003,1702,1360,0,8324,8115,209,24,0,9/4/20 13:36,Agree,Agree
9/3/20,New Hampshire,7347,,,38,0,432,,,0,0,9/4/20 13:36,Not agree,Not agree
9/3/20,Oregon,27336,26029,1307,261,0,470,458,12,2,0,9/4/20 13:36,Agree,Agree
9/3/20,South Carolina,126661,123427,3234,1452,137,2975,,,32,3,4/14/21 13:28,Agree,Not agree
9/3/20,Connecticut,53209,51076,2133,101,3,4468,3583,885,1,0,9/4/20 13:36,Agree,Agree
9/3/20,Arizona,203953,202183,1770,1092,20,5130,4861,269,65,3,9/4/20 13:36,Agree,Agree
9/3/20,Washington,75856,,,479,0,1945,,,10,0,9/4/20 13:36,N/A,N/A
9/3/20,Indiana,96854,,,1104,0,3332,3110,222,7,3,9/4/20 13:36,Not agree,Agree
9/3/20,Virginia,124779,119259,5520,1111,42,2662,2529,133,10,0,9/4/20 13:36,Agree,Agree
9/3/20,Michigan,115242,104395,10847,774,89,6791,6519,272,10,0,9/4/20 13:36,Agree,Agree
9/3/20,Nebraska,35469,,,474,0,404,,,5,0,9/4/20 13:36,Not agree,Not agree
9/3/20,Kentucky,50885,46166,4719,894,225,976,967,9,10,0,9/4/20 13:36,Agree,Agree
9/3/20,Ohio,127112,120471,6641,1345,31,4226,3939,287,50,1,9/4/20 13:36,Agree,Agree
9/3/20,Pennsylvania,136771,132874,3897,1160,38,7732,,,20,12,9/4/20 13:36,Agree,Not agree
9/3/20,Florida,629913,,,3487,388,11650,,,149,4,9/4/20 13:36,Not agree,Not agree
9/3/20,Tennessee,159546,155474,4072,1715,139,1815,1762,53,18,-1,9/4/20 13:36,Agree,Agree
9/3/20,Oklahoma,66352,66020,332,1134,171,1052,1044,8,7,0,9/4/20 0:00,Agree,Agree
9/3/20,Kansas,43940,42559,1381,0,0,458,,,0,0,9/4/20 13:36,Agree,N/A
9/3/20,Alaska,5466,,,102,0,40,,,1,0,9/4/20 13:36,N/A,N/A
9/3/20,Utah,54061,53597,464,458,4,416,416,0,1,0,9/4/20 13:36,Agree,Agree
9/3/20,Arkansas,63504,,,1392,423,861,,,20,0,9/4/20 13:36,Not agree,Not agree
9/3/20,Texas,625347,,,3680,0,15040,,,92,0,9/4/20 0:00,Not agree,Not agree
9/3/20,Massachusetts,129596,119819,9777,420,27,9103,8870,233,17,0,9/4/20 13:36,Agree,Agree
9/3/20,West Virginia,10845,10653,192,203,3,237,,,7,0,9/4/20 13:36,Agree,Not agree
9/3/20,Colorado,58287,54367,3920,268,10,1955,1606,349,3,1,9/4/20 13:36,Agree,Agree
9/3/20,New York,201997,,,585,0,8963,,,6,0,9/4/20 13:36,Not agree,Not agree
9/3/20,South Dakota,14337,,,334,0,169,167,2,0,0,9/4/20 13:36,N/A,Agree
9/3/20,Iowa,67151,,,885,24,1135,,,9,0,9/4/20 13:36,Not agree,Not agree
9/3/20,New Mexico,25812,,,200,0,791,,,1,0,9/4/20 13:36,N/A,Not agree
9/3/20,Hawaii,9436,,,267,0,79,,,4,0,9/4/20 9:36,Not agree,Not agree
9/3/20,Georgia,288640,275441,13199,2973,287,5868,5868,0,73,0,9/4/20 9:36,Agree,Agree
9/3/20,Minnesota,78966,,,1881,0,1899,1847,52,17,0,9/4/20 13:36,N/A,Agree
9/3/20,Louisiana,151547,,,813,0,5021,4858,163,17,0,9/4/20 13:36,Not agree,Agree
9/3/20,Alabama,129285,118601,10684,1046,665,2233,2120,113,16,10,9/4/20 13:36,Agree,Agree
9/3/20,North Dakota,12973,12973,0,344,0,150,,,0,0,9/4/20 13:36,Agree,Not agree
9/3/20,Vermont,1632,,,2,0,58,,,0,0,9/4/20 13:36,Not agree,Not agree
9/3/20,Maine,4632,4164,468,15,-4,134,133,1,1,0,9/4/20 13:36,Agree,Agree
9/3/20,Montana,8000,8000,0,133,0,111,111,0,0,0,9/4/20 13:36,Agree,Agree
9/3/20,Nevada,70474,,,352,1,1392,,,27,0,9/4/20 13:36,,
9/3/20,Missouri,96118,,,1627,67,1545,,,3,0,9/4/20 5:36,Not agree,Not agree
9/3/20,Wyoming,3939,3334,605,28,5,41,41,0,0,0,9/4/20 13:36,Agree,Agree
9/3/20,New Jersey,196611,,,422,44,15971,14188,1783,7,0,9/3/20 0:00,Not agree,Agree
9/3/20,Wisconsin,82922,77856,5066,740,13,1154,1146,8,4,0,9/4/20 13:36,Agree,Agree
9/3/20,Maryland,110831,,,819,0,3789,3645,144,11,0,9/4/20 13:36,N/A,Agree
9/3/20,Rhode Island,22156,,,82,0,1085,,,3,0,9/4/20 13:36,Not agree,N/A
9/3/20,Mississippi,85116,80832,4284,0,0,2536,2373,163,0,0,9/4/20 13:36,Agree,Agree
9/3/20,North Carolina,175225,172209,3016,1716,60,2803,2793,10,24,1,2/19/21 13:38,Agree,Agree
9/3/20,California,717177,,,5125,0,13327,,,164,0,9/4/20 13:36,Not agree,Not agree
9/2/20,Minnesota,77085,,,0,0,1882,1830,52,0,0,9/3/20 14:18,N/A,Agree
9/2/20,New Hampshire,7309,,,12,0,432,,,0,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Alabama,128239,118220,10019,623,537,2217,2114,103,17,5,9/3/20 14:18,Agree,Agree
9/2/20,Maine,4617,4145,472,69,5,133,132,1,1,0,9/3/20 14:18,Agree,Agree
9/2/20,Montana,7867,7867,0,178,0,111,111,0,3,0,9/3/20 14:18,Agree,Agree
9/2/20,Washington,75377,,,438,0,1935,,,4,0,9/3/20 14:18,N/A,N/A
9/2/20,Rhode Island,22074,,,96,0,1082,,,2,0,9/3/20 14:18,Not agree,N/A
9/2/20,Nevada,70122,,,238,-1,1365,,,23,0,9/3/20 14:18,,
9/2/20,Illinois,240345,238643,1702,2128,0,8300,8091,209,27,0,9/3/20 14:18,Agree,Agree
9/2/20,Wisconsin,82182,77129,5053,578,33,1150,1142,8,11,-1,9/3/20 14:18,Agree,Agree
9/2/20,South Carolina,125209,122112,3097,829,120,2943,,,24,3,4/14/21 13:28,Agree,Not agree
9/2/20,Oregon,27075,25768,1307,129,0,468,456,12,3,0,9/3/20 14:18,Agree,Agree
9/2/20,Michigan,114468,103710,10758,648,124,6781,6509,272,14,0,9/3/20 14:18,Agree,Agree
9/2/20,Mississippi,85116,80832,4284,1532,350,2536,2373,163,43,7,9/3/20 14:18,Agree,Agree
9/2/20,Kentucky,49991,45497,4494,806,133,966,957,9,18,0,9/3/20 14:18,Agree,Agree
9/2/20,Indiana,95750,,,859,0,3325,3106,219,13,0,9/3/20 14:18,Not agree,Agree
9/2/20,Delaware,17653,16663,990,118,-8,606,534,72,1,0,9/3/20 14:18,Agree,Agree
9/2/20,Connecticut,53108,50978,2130,102,7,4467,3582,885,1,0,9/3/20 14:18,Agree,Agree
9/2/20,New Jersey,196189,,,346,41,15964,14181,1783,14,3,9/2/20 0:00,Not agree,Agree
9/2/20,Nebraska,34995,,,421,0,399,,,0,0,9/3/20 14:18,Not agree,Not agree
9/2/20,North Dakota,12629,12629,0,362,0,150,,,2,0,9/3/20 14:18,Agree,Not agree
9/2/20,Oklahoma,65218,65057,161,1113,153,1045,1037,8,18,0,9/3/20 0:00,Agree,Agree
9/2/20,Colorado,58019,54109,3910,244,13,1952,1604,348,6,0,9/3/20 14:18,Agree,Agree
9/2/20,Florida,626426,,,2310,317,11501,,,127,1,9/3/20 14:18,Not agree,Not agree
9/2/20,West Virginia,10642,10453,189,135,3,230,,,8,0,9/3/20 14:18,Agree,Not agree
9/2/20,New York,201412,,,444,0,8957,,,3,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Alaska,5364,,,66,0,39,,,0,0,9/3/20 14:18,N/A,N/A
9/2/20,New Mexico,25612,,,152,0,790,,,3,0,9/3/20 14:18,N/A,Not agree
9/2/20,Utah,53603,53143,460,453,7,415,415,0,7,0,9/3/20 14:18,Agree,Agree
9/2/20,Texas,621667,,,4334,0,14948,,,83,0,9/3/20 0:00,Not agree,Not agree
9/2/20,Ohio,125767,119157,6610,1157,48,4176,3890,286,11,0,9/3/20 14:18,Agree,Agree
9/2/20,Massachusetts,129176,119426,9750,288,0,9086,8853,233,22,0,9/3/20 14:18,Agree,Agree
9/2/20,Kansas,43940,42559,1381,1328,194,458,,,12,0,9/3/20 14:18,Agree,N/A
9/2/20,Iowa,66266,,,818,49,1126,,,4,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Georgia,285667,272755,12912,2386,405,5795,5795,0,62,0,9/3/20 10:18,Agree,Agree
9/2/20,Tennessee,157831,153898,3933,1502,131,1797,1743,54,16,2,9/3/20 14:18,Agree,Agree
9/2/20,Arkansas,62112,,,615,0,841,,,27,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Hawaii,9169,,,208,0,75,,,1,0,9/3/20 10:18,Not agree,Not agree
9/2/20,Pennsylvania,135611,131752,3859,816,25,7712,,,21,-17,9/3/20 14:18,Agree,Not agree
9/2/20,South Dakota,14003,,,254,0,169,167,2,2,0,9/3/20 14:18,N/A,Agree
9/2/20,Missouri,94491,,,1786,68,1542,,,4,0,9/3/20 6:18,Not agree,Not agree
9/2/20,Arizona,202861,201111,1750,519,16,5065,4799,266,21,-1,9/3/20 14:18,Agree,Agree
9/2/20,North Carolina,173509,170553,2956,1216,87,2779,2770,9,38,1,2/19/21 13:38,Agree,Agree
9/2/20,California,712052,,,4255,0,13163,,,145,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Virginia,123668,118190,5478,1126,77,2652,2519,133,11,0,9/3/20 14:18,Agree,Agree
9/2/20,Louisiana,150734,,,1151,195,5004,4841,163,0,-20,9/3/20 14:18,Not agree,Agree
9/2/20,Idaho,32664,30227,2437,296,38,372,336,36,4,1,9/3/20 14:18,Agree,Agree
9/2/20,Maryland,110012,,,693,0,3778,3634,144,12,1,9/3/20 14:18,N/A,Agree
9/2/20,Vermont,1630,,,-4,0,58,,,0,0,9/3/20 14:18,Not agree,Not agree
9/2/20,Wyoming,3911,3311,600,45,16,41,41,0,0,0,9/3/20 14:18,Agree,Agree
9/1/20,Arizona,202342,200608,1734,507,3,5044,4777,267,15,0,9/2/20 13:49,Agree,Agree
9/1/20,Vermont,1634,,,5,0,58,,,0,0,9/2/20 13:49,Not agree,Not agree
9/1/20,South Carolina,124380,121403,2977,787,80,2919,,,20,0,4/14/21 13:28,Agree,Not agree
9/1/20,Louisiana,149583,,,689,0,5004,4821,183,54,20,9/2/20 13:49,Not agree,Agree
9/1/20,Minnesota,77085,,,1221,0,1882,1830,52,16,3,9/2/20 13:49,N/A,Agree
9/1/20,Michigan,113820,103186,10634,795,77,6767,6495,272,14,-1,9/2/20 13:49,Agree,Agree
9/1/20,Kentucky,49185,44824,4361,789,177,948,939,9,15,0,9/2/20 13:49,Agree,Agree
9/1/20,Connecticut,53006,50883,2123,127,-3,4466,3581,885,1,0,9/2/20 13:49,Agree,Agree
9/1/20,Oregon,26946,25639,1307,233,28,465,453,12,6,1,9/2/20 13:49,Agree,Agree
9/1/20,Maryland,109319,,,456,0,3766,3623,143,5,-1,9/2/20 13:49,N/A,Agree
9/1/20,Idaho,32368,29969,2399,280,58,368,333,35,7,1,9/2/20 13:49,Agree,Agree
9/1/20,Nebraska,34574,,,287,0,399,,,2,0,9/2/20 13:49,Not agree,Not agree
9/1/20,Maine,4548,4081,467,0,0,132,131,1,0,0,9/2/20 13:49,Agree,Agree
9/1/20,Virginia,122542,117141,5401,927,80,2641,2508,133,29,0,9/2/20 13:49,Agree,Agree
9/1/20,Nevada,69884,,,400,-5,1342,,,8,0,9/2/20 13:49,,
9/1/20,Wyoming,3866,3282,584,24,6,41,41,0,4,0,9/2/20 13:49,Agree,Agree
9/1/20,New Hampshire,7297,,,22,0,432,,,0,0,9/2/20 13:49,Not agree,Not agree
9/1/20,Hawaii,8961,,,339,0,74,,,4,0,9/2/20 9:49,Not agree,Not agree
9/1/20,Colorado,57775,53878,3897,351,52,1946,1598,348,1,0,9/2/20 13:49,Agree,Agree
9/1/20,New York,200968,,,449,0,8954,,,2,0,9/2/20 13:49,Not agree,Not agree
9/1/20,Alaska,5298,,,35,0,39,,,2,0,9/2/20 13:49,N/A,N/A
9/1/20,Utah,53150,52697,453,358,5,408,408,0,0,0,9/2/20 13:49,Agree,Agree
9/1/20,Massachusetts,128888,119138,9750,686,332,9064,8831,233,4,0,9/2/20 13:49,Agree,Agree
9/1/20,Arkansas,61497,,,273,0,814,,,17,0,9/2/20 13:49,Not agree,Not agree
9/1/20,Ohio,124610,118048,6562,1453,71,4165,3879,286,27,2,9/2/20 13:49,Agree,Agree
9/1/20,Florida,624116,,,7487,356,11374,,,187,1,9/2/20 13:49,Not agree,Not agree
9/1/20,Texas,617333,,,4364,0,14865,,,110,0,9/2/20 0:00,Not agree,Not agree
9/1/20,Pennsylvania,134795,130961,3834,770,20,7691,,,18,7,9/2/20 13:49,Agree,Not agree
9/1/20,Oklahoma,64105,,,942,0,1027,1019,8,13,0,9/2/20 0:00,Not agree,Agree
9/1/20,Georgia,283281,270774,12507,2512,271,5733,5733,0,100,0,9/2/20 9:49,Agree,Agree
9/1/20,Kansas,42612,41425,1187,0,0,446,,,0,0,9/2/20 13:49,Agree,N/A
9/1/20,Iowa,65448,,,625,55,1122,,,6,0,9/2/20 13:49,Not agree,Not agree
9/1/20,South Dakota,13749,,,240,0,167,165,2,0,0,9/2/20 13:49,N/A,Agree
9/1/20,West Virginia,10507,10321,186,257,2,222,,,8,0,9/2/20 13:49,Agree,Not agree
9/1/20,New Mexico,25460,,,108,0,787,,,8,0,9/2/20 13:49,N/A,Not agree
9/1/20,Tennessee,156329,152527,3802,1396,119,1781,1729,52,27,2,9/2/20 13:49,Agree,Agree
9/1/20,Delaware,17535,16537,998,0,0,605,533,72,0,0,9/2/20 13:49,Agree,Agree
9/1/20,Mississippi,83584,79650,3934,0,0,2493,2337,156,0,0,9/2/20 13:49,Agree,Agree
9/1/20,Washington,74939,,,304,0,1931,,,16,0,9/2/20 13:49,N/A,N/A
9/1/20,Rhode Island,21978,,,69,0,1080,,,2,0,9/2/20 13:49,Not agree,N/A
9/1/20,Wisconsin,81604,76584,5020,1036,55,1139,1130,9,9,1,9/2/20 13:49,Agree,Agree
9/1/20,Illinois,238217,236515,1702,1492,0,8273,8064,209,38,0,9/2/20 13:49,Agree,Agree
9/1/20,New Jersey,195843,,,373,43,15950,14170,1780,5,0,9/1/20 0:00,Not agree,Agree
9/1/20,Alabama,127616,118134,9482,1558,576,2200,2102,98,18,-1,9/2/20 13:49,Agree,Agree
9/1/20,Montana,7689,7689,0,196,0,108,108,0,3,0,9/2/20 13:49,Agree,Agree
9/1/20,California,707797,,,3712,0,13018,,,85,0,9/2/20 13:49,Not agree,Not agree
9/1/20,Indiana,94891,,,695,0,3312,3093,219,16,0,9/2/20 13:49,Not agree,Agree
9/1/20,North Dakota,12267,12267,0,267,0,148,,,3,0,9/2/20 13:49,Agree,Not agree
9/1/20,North Carolina,172293,169424,2869,2209,98,2741,2733,8,39,0,2/19/21 13:38,Agree,Agree
9/1/20,Missouri,92705,,,1666,77,1538,,,8,0,9/2/20 5:49,Not agree,Not agree
8/31/20,Rhode Island,21909,,,86,0,1078,,,1,0,9/1/20 14:09,Not agree,N/A
8/31/20,Kentucky,48396,44212,4184,364,53,933,924,9,3,0,9/1/20 14:09,Agree,Agree
8/31/20,Missouri,91039,,,1903,81,1530,,,22,0,9/1/20 6:09,Not agree,Not agree
8/31/20,Alabama,126058,117152,8906,823,127,2182,2083,99,20,4,9/1/20 14:09,Agree,Agree
8/31/20,California,704085,,,4176,0,12933,,,28,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Montana,7493,7493,0,153,0,105,105,0,1,0,9/1/20 14:09,Agree,Agree
8/31/20,North Dakota,12000,12000,0,184,0,145,,,2,0,9/1/20 14:09,Agree,Not agree
8/31/20,Delaware,17535,16537,998,192,1,605,533,72,1,1,9/1/20 14:09,Agree,Agree
8/31/20,Mississippi,83584,79650,3934,634,149,2493,2337,156,20,2,9/1/20 14:09,Agree,Agree
8/31/20,Maine,4548,4081,467,22,1,132,131,1,0,0,9/1/20 14:09,Agree,Agree
8/31/20,North Carolina,170084,167313,2771,1287,101,2702,2694,8,10,0,2/19/21 13:38,Agree,Agree
8/31/20,Indiana,94196,,,883,0,3296,3077,219,5,0,9/1/20 14:09,Not agree,Agree
8/31/20,Illinois,236725,235023,1702,1668,0,8235,8026,209,7,0,9/1/20 14:09,Agree,Agree
8/31/20,Louisiana,148894,,,326,0,4950,4787,163,19,0,9/1/20 14:09,Not agree,Agree
8/31/20,New Hampshire,7275,,,21,0,432,,,0,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Connecticut,52879,50753,2126,384,18,4465,3580,885,0,-1,9/1/20 14:09,Agree,Agree
8/31/20,Kansas,42612,41425,1187,1564,0,446,,,3,0,9/1/20 14:09,Agree,N/A
8/31/20,New Mexico,25352,,,69,0,779,,,9,0,9/1/20 14:09,N/A,Not agree
8/31/20,Hawaii,8622,,,179,0,70,,,7,0,9/1/20 10:09,Not agree,Not agree
8/31/20,Arkansas,61224,,,368,0,797,,,13,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Texas,612969,,,2615,0,14755,,,86,0,9/1/20 0:00,Not agree,Not agree
8/31/20,New York,200519,,,388,0,8952,,,1,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Alaska,5263,,,37,0,37,,,0,0,9/1/20 14:09,N/A,N/A
8/31/20,Pennsylvania,134025,130211,3814,521,13,7673,,,0,0,9/1/20 14:09,Agree,Not agree
8/31/20,Oklahoma,63163,,,497,0,1014,1006,8,8,0,9/1/20 0:00,Not agree,Agree
8/31/20,Iowa,64823,,,615,12,1116,,,3,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Colorado,57424,53579,3845,201,16,1945,1597,348,1,0,9/1/20 14:09,Agree,Agree
8/31/20,Massachusetts,128202,118784,9418,301,0,9060,8827,233,11,0,9/1/20 14:09,Agree,Agree
8/31/20,Georgia,280769,268533,12236,1720,218,5633,5633,0,29,0,9/1/20 10:09,Agree,Agree
8/31/20,Utah,52792,52344,448,284,3,408,408,0,2,0,9/1/20 14:09,Agree,Agree
8/31/20,Tennessee,154933,151250,3683,1818,37,1754,1704,50,7,1,9/1/20 14:09,Agree,Agree
8/31/20,West Virginia,10250,10066,184,140,2,214,,,1,0,9/1/20 14:09,Agree,Not agree
8/31/20,South Dakota,13509,,,187,0,167,165,2,0,0,9/1/20 14:09,N/A,Agree
8/31/20,Ohio,123157,116666,6491,895,35,4138,3854,284,10,0,9/1/20 14:09,Agree,Agree
8/31/20,Florida,616629,,,1876,103,11187,,,68,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Virginia,121615,116294,5321,1021,61,2612,2479,133,32,0,9/1/20 14:09,Agree,Agree
8/31/20,Wisconsin,80568,75603,4965,268,2,1130,1122,8,0,0,9/1/20 14:09,Agree,Agree
8/31/20,Wyoming,3842,3264,578,22,3,37,37,0,0,0,9/1/20 14:09,Agree,Agree
8/31/20,Arizona,201835,200104,1731,174,18,5029,4762,267,-1,-1,9/1/20 14:09,Agree,Agree
8/31/20,Minnesota,75864,,,0,0,1866,1817,49,0,0,9/1/20 14:09,N/A,Agree
8/31/20,New Jersey,195470,,,400,51,15945,14165,1780,8,0,8/31/20 0:00,Not agree,Agree
8/31/20,Washington,74635,,,315,0,1915,,,10,0,9/1/20 14:09,N/A,N/A
8/31/20,Idaho,32088,29747,2341,221,30,361,327,34,2,0,9/1/20 14:09,Agree,Agree
8/31/20,Vermont,1629,,,5,0,58,,,0,0,9/1/20 14:09,Not agree,Not agree
8/31/20,South Carolina,123593,120696,2897,947,43,2899,,,30,3,4/14/21 13:28,Agree,Not agree
8/31/20,Nebraska,34287,,,241,0,397,,,5,0,9/1/20 14:09,Not agree,Not agree
8/31/20,Oregon,26713,25434,1279,159,0,459,448,11,1,0,9/1/20 14:09,Agree,Agree
8/31/20,Michigan,113025,102468,10557,499,48,6753,6480,273,5,-2,9/1/20 14:09,Agree,Agree
8/31/20,Nevada,69484,,,320,0,1334,,,3,0,9/1/20 14:09,,
8/31/20,Maryland,108863,,,614,0,3761,3617,144,6,1,9/1/20 14:09,N/A,Agree
8/30/20,Oregon,26554,25275,1279,261,0,458,447,11,4,0,8/31/20 14:05,Agree,Agree
8/30/20,Idaho,31867,29556,2311,190,8,359,325,34,1,0,8/31/20 14:05,Agree,Agree
8/30/20,Kentucky,48032,43901,4131,455,61,930,921,9,9,1,8/31/20 14:05,Agree,Agree
8/30/20,Virginia,120594,115334,5260,847,27,2580,2447,133,11,0,8/31/20 14:05,Agree,Agree
8/30/20,California,699909,,,6070,0,12905,,,71,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Montana,7340,7340,0,89,0,104,104,0,0,0,8/31/20 14:05,Agree,Agree
8/30/20,South Carolina,122646,119792,2854,908,47,2869,,,29,0,4/14/21 13:28,Agree,Not agree
8/30/20,Nevada,69164,,,447,0,1331,,,0,0,8/31/20 14:05,,
8/30/20,Maryland,108249,,,458,0,3755,3612,143,3,0,8/31/20 14:05,N/A,Agree
8/30/20,Illinois,235057,233355,1702,1992,0,8228,8019,209,11,0,8/31/20 14:05,Agree,Agree
8/30/20,Arizona,201661,199948,1713,374,5,5030,4762,268,23,-1,8/31/20 14:05,Agree,Agree
8/30/20,Louisiana,148568,,,1624,0,4931,4768,163,27,0,8/31/20 14:05,Not agree,Agree
8/30/20,North Carolina,168797,166127,2670,1952,15,2692,2684,8,9,1,2/19/21 13:38,Agree,Agree
8/30/20,Indiana,93313,,,879,0,3291,3072,219,6,0,8/31/20 14:05,Not agree,Agree
8/30/20,Missouri,89136,,,604,15,1508,,,12,0,8/31/20 6:05,Not agree,Not agree
8/30/20,Mississippi,82950,79165,3785,921,201,2473,2319,154,46,8,8/31/20 14:05,Agree,Agree
8/30/20,Maine,4526,4060,466,37,9,132,131,1,0,0,8/31/20 14:05,Agree,Agree
8/30/20,North Dakota,11816,11816,0,332,0,143,,,2,0,8/31/20 14:05,Agree,Not agree
8/30/20,Kansas,41048,39861,1187,0,0,443,,,0,0,8/31/20 14:05,Agree,N/A
8/30/20,West Virginia,10110,9928,182,143,-1,213,,,1,0,8/31/20 14:05,Agree,Not agree
8/30/20,Utah,52508,52063,445,363,-1,406,406,0,0,0,8/31/20 14:05,Agree,Agree
8/30/20,Texas,610354,,,3824,0,14669,,,97,0,8/31/20 0:00,Not agree,Not agree
8/30/20,Florida,614753,,,2547,325,11119,,,14,2,8/31/20 14:05,Not agree,Not agree
8/30/20,New Mexico,25283,,,105,0,770,,,1,0,8/31/20 14:05,N/A,Not agree
8/30/20,Arkansas,60856,,,478,0,784,,,12,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Pennsylvania,133504,129703,3801,670,23,7673,,,2,-1,8/31/20 14:05,Agree,Not agree
8/30/20,Tennessee,153115,149469,3646,835,47,1747,1698,49,22,1,8/31/20 14:05,Agree,Agree
8/30/20,Alaska,5226,,,44,0,37,,,0,0,8/31/20 14:05,N/A,N/A
8/30/20,South Dakota,13322,,,380,0,167,165,2,0,0,8/31/20 14:05,N/A,Agree
8/30/20,Massachusetts,127901,118483,9418,174,0,9049,8816,233,13,0,8/31/20 14:05,Agree,Agree
8/30/20,Hawaii,8443,,,130,0,63,,,1,0,8/31/20 10:05,Not agree,Not agree
8/30/20,Oklahoma,62666,,,445,0,1006,998,8,9,0,8/31/20 0:00,Not agree,Agree
8/30/20,Ohio,122262,115806,6456,922,27,4128,3844,284,2,0,8/31/20 14:05,Agree,Agree
8/30/20,Georgia,279049,267031,12018,1361,81,5604,5604,0,28,0,8/31/20 10:05,Agree,Agree
8/30/20,New York,200131,,,417,0,8951,,,6,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Colorado,57223,53394,3829,182,-3,1944,1596,348,0,0,8/31/20 14:05,Agree,Agree
8/30/20,Iowa,64208,,,1009,38,1113,,,5,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Rhode Island,21823,,,45,0,1077,,,2,0,8/31/20 14:05,Not agree,N/A
8/30/20,Nebraska,34046,,,293,0,392,,,0,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Michigan,112526,102017,10509,551,12,6748,6473,275,3,-3,8/31/20 14:05,Agree,Agree
8/30/20,Minnesota,75864,,,650,0,1866,1817,49,1,0,8/31/20 14:05,N/A,Agree
8/30/20,Wyoming,3820,3245,575,36,1,37,37,0,0,0,8/31/20 14:05,Agree,Agree
8/30/20,Washington,74320,,,441,0,1905,,,0,0,8/31/20 14:05,N/A,N/A
8/30/20,Vermont,1624,,,8,0,58,,,0,0,8/31/20 14:05,Not agree,Not agree
8/30/20,Alabama,125235,116456,8779,1346,174,2162,2067,95,10,2,8/31/20 14:05,Agree,Agree
8/30/20,Wisconsin,80300,75337,4963,570,33,1130,1122,8,3,0,8/31/20 14:05,Agree,Agree
8/30/20,Delaware,17343,16346,997,-113,-18,604,533,71,0,0,8/31/20 14:05,Agree,Agree
8/30/20,Connecticut,52495,50387,2108,0,0,4465,3579,886,0,0,8/31/20 14:05,Agree,Agree
8/30/20,New Jersey,195070,,,314,23,15937,14157,1780,4,0,8/30/20 0:00,Not agree,Agree
8/30/20,New Hampshire,7254,,,8,0,432,,,0,0,8/31/20 14:05,Not agree,Not agree
8/29/20,New Hampshire,7246,,,30,0,432,,,0,0,8/30/20 14:49,Not agree,Not agree
8/29/20,Vermont,1616,,,27,0,58,,,0,0,8/30/20 14:49,Not agree,Not agree
8/29/20,Washington,73879,,,578,0,1905,,,0,0,8/30/20 14:49,N/A,N/A
8/29/20,Arizona,201287,199579,1708,629,28,5007,4738,269,29,0,8/30/20 14:49,Agree,Agree
